0. 	5.80 	1.0
0. 	6.24 	0.604
0. 	6.44 	0.654
0. 	7.44 	3.529
0. 	8.000 	3.529
1. 	6.24 	0.181
1. 	6.44 	0.158
1. 	7.44 	-0.583
1. 	8.000 	-0.583
2. 	6.24 	0.214
2. 	6.44 	0.188
2. 	7.44 	0.175
2. 	8.000 	0.175
3. 	7.44 	-2.121
3. 	8.000 	-2.121
4.	5.0	0.0
5.	5.0	0.0
6.	5.0	0.0
7.	5.0	0.0
8.	5.0	0.0
