0.0 0.0
1.5 1.7
1.55 2.4
1.6 3.9
1.65 5.4
1.7 9
1.75 14.2
1.8 28.3
1.85 42.2
1.9 53.3
1.95 62.1
2 67.6
2.05 76.8
2.1 79.5
2.15 80.5
2.2 96.9
2.25 116.8
2.3 114.4
2.35 109.2
2.4 108.3
2.45 107.7
2.5 106.9
2.55 106
2.6 100.6
2.65 85.8
2.7 70.8
2.75 59.7
2.8 55
2.85 59.4
2.9 57.7
2.95 54.7
3 48.5
3.05 40
3.1 40.5
3.15 38.6
3.2 33.2
3.25 29
3.3 27
3.35 31.5
3.4 35.6
3.45 39.7
3.5 47.9
3.55 58.7
3.6 76.9
3.65 89.6
3.7 89.5
3.75 100.3
3.8 113.9
3.85 118.9
3.9 128
3.95 139.7
4 135.2
4.05 144.3
4.1 148.4
4.15 149.2
4.2 142.5
4.25 132.6
4.3 123.1
4.35 113.9
4.4 109.5
4.45 107.2
4.5 103.9
4.55 93.4
4.6 81.8
4.65 69.5
4.7 71.5
4.75 74.1
4.8 71.8
4.85 61.6
4.9 72.9
4.95 71.3
5 78.7
5.05 68.4
5.1 47.6
5.15 60.4
5.2 65.4
5.25 66.4
5.3 53.9
5.35 52.1
5.4 52
5.45 48.6
5.5 45.1
5.55 43.5
5.6 41.9
5.65 41.2
5.7 35.7
5.75 34.6
5.8 36.4
5.85 40.4
5.9 45.5
5.95 45.9
6 43.5
6.05 36.4
6.1 34.9
6.15 35.2
6.2 34.6
6.25 33.8
6.3 32.4
6.35 29.5
6.4 30.2
6.45 30.7
6.5 28.6
6.55 27.2
6.6 25.5
6.65 24.6
6.7 25.2
6.75 24.2
6.8 17.9
6.85 18.8
6.9 22.4
6.95 23.8
7 26
7.05 30.5
7.1 34.8
7.15 27.4
7.2 21.4
7.25 21.2
7.3 20.8
7.35 19.2
7.4 18.6
7.45 19.6
7.5 22.8
7.55 28
7.6 31.5
7.65 32.9
7.7 34.2
7.75 35.3
7.8 35.1
7.85 34.8
7.9 36.9
